id,language
349790,English
239895,English
366005,English
88722,English
37454,French
160859,Portuguese
383121,English
202214,English
132144,Spanish
270010,English
195468,English
132148,Spanish
132150,Spanish
335053,Spanish
46740,English
113670,English
115301,Spanish
117457,Spanish
118009,Spanish
168421,English
116185,Tamil
69636,Tamil
62756,Tamil
49029,Tamil
330629,English
86718,Tamil
69635,Tamil
19978,Tamil
69638,Tamil
40713,Japanese
37803,Japanese
41413,Italian
85941,English
85721,English
14244,English
161463,English
108176,English
58494,English
36607,English
100813,English
56100,English
139846,English
97481,English
38111,English
42548,English
75100,English
50340,Korean
18377,Korean
355177,English
61002,Spanish
343981,English
99592,English
35752,Japanese
11767,English
119433,English
288694,Italian
96958,English
371695,English
11681,Italian
155011,Italian
219247,English
41808,English
303360,English
126265,English
291264,English
248001,English
260500,English
3786,English
396152,English
119255,English
178146,English
361205,English
44238,Swedish
85013,English
380111,Russian
79040,English
201006,English
24827,Hindi
278774,English
257245,English
77876,English
44606,English
115054,English
139856,English
268539,English
129400,Portuguese
258509,English
120259,English
387957,English
90121,English
264530,English
118889,English
63876,French
248424,Spanish
126550,English
7871,English
362268,English
174759,English
41553,English
370014,English
39943,English
164479,English
379500,English
253484,English
332567,English
300665,English
383367,Marathi
159207,Russian
369058,English
129269,English
389323,English
32887,English
40471,English
74753,English
93006,English
169726,English
295273,Chinese
294550,English
85327,English
55134,English
299582,English
371451,Chinese
334557,Chinese
315669,Chinese
61533,English
57218,Macedonian
109587,Serbian
15303,Serbian
110501,Serbian
70527,Serbian
108835,Serbian
33611,Serbian
55125,Serbian
33604,Serbian
55130,Serbian
167548,Serbian
57186,Serbian
102337,English
64924,English
122800,English
112092,Serbian
40890,Croatian
391626,English
319632,Croatian
226072,Croatian
45341,Croatian
125696,Croatian
259728,Croatian
221241,Croatian
341559,Croatian
73680,Croatian
136902,Serbian
71617,Croatian
259690,Croatian
361733,Croatian
66944,Croatian
284154,Serbian
112931,French
61711,French
58007,Italian
61532,English
216138,English
16280,English
56294,English
15068,English
354776,English
280874,English
78375,English
63483,English
250275,English
242906,English
264555,English
84741,English
224919,French
58813,English
299730,English
218898,Hindi
280690,Hindi
188640,Hindi
120942,English
22315,Hindi
158009,Basque
89868,English
252990,English
353125,English
297239,Dutch
319396,English
87018,English
53850,German
75897,German
13099,Chinese
138686,Dutch
297961,English
81765,English
94587,English
80582,English
52406,English
88865,English
86063,German
18152,English
49264,English
78573,English
121170,English
117102,English
74113,English
338381,German
267292,English
290773,English
53104,English
117407,English
119430,English
297400,Korean
310952,English
296370,English
126760,English
290098,Korean
260826,English
48268,Hungarian
157964,Hungarian
197849,Hungarian
208198,German
358908,English
289519,English
243306,English
241259,English
109752,English
377432,English
369052,French
289523,English
317114,English
315134,English
317121,English
267935,English
110777,English
176715,English
371464,German
359871,English
334534,English
334057,English
108879,English
238997,English
86522,English
241618,English
68213,English
68208,English
241619,English
143431,English
112722,English
182979,English
210250,English
223702,English
283827,Hindi
141418,English
385390,English
387398,English
381615,English
377428,English
374614,English
374609,English
374739,English
374607,English
374606,English
374603,English
361745,English
352851,English
346489,English
311181,English
300187,English
299576,English
299574,English
289520,English
279371,English
279332,English
239018,English
258691,English
249057,English
238304,English
238749,English
235662,English
180794,English
226167,English
149235,English
149218,English
147132,English
145840,English
211125,English
85887,English
227552,English
81416,English
208035,English
389995,Spanish
384798,English
78713,English
371560,English
164777,English
334533,English
129564,Italian
81976,English
374475,German
351454,Spanish
84993,English
257623,Greek
113294,English
46095,English
213570,English
43394,English
62006,English
68977,English
115386,English
381071,English
279049,Japanese
294368,English
250880,English
346873,English
352733,English
86520,Japanese
122293,English
370234,English
128412,Georgian
83235,Georgian
56952,Italian
112633,French
385581,English
101916,English
80520,English
55916,English
126076,English
56491,English
60505,English
302508,English
385371,English
293670,Korean
168079,English
375199,Hindi
155217,Japanese
83501,Russian
364426,English
216472,English
51091,English
337154,English
113523,English
56424,French
188183,Chinese
395181,Chinese
134362,Spanish
325758,English
319017,English
291805,English
390766,English
394812,English
370464,English
354818,English
369820,English
12443,Italian
23802,English
170740,English
388440,English
392440,English
388403,Chinese
78492,Japanese
48339,English
42082,English
249075,English
38061,English
147307,English
235201,English
36090,Japanese
268380,English
56190,English
37228,English
394244,English
83284,English
69915,English
136762,English
94643,English
376916,Chinese
339526,English
382088,English
362699,English
118792,Russian
396292,English
299782,English
24398,English
46178,Danish
345069,English
339928,English
375170,Chinese
330916,English
376549,Chinese
93338,English
4290,English
87061,English
216203,English
332872,Spanish
339397,English
374473,English
84233,English
5654,English
353866,German
44645,English
314570,Portuguese
254420,Hindi
50578,English
147367,English
340746,Korean
310567,Hindi
381505,English
109581,English
375599,Chinese
344854,English
385379,English
311770,Swedish
358907,Swedish
323428,Swedish
324764,Swedish
346469,Swedish
347344,Swedish
303636,Swedish
321283,Swedish
356218,Swedish
347106,Swedish
335683,Swedish
363607,Swedish
389115,Swedish
377290,Swedish
381277,Swedish
268618,Icelandic
341491,Icelandic
341490,Icelandic
91041,Norwegian
250974,Norwegian
280583,English
69471,Italian
39301,Hebrew
107775,Norwegian
17575,Norwegian
198783,English
55154,English
33340,English
64116,English
388468,Norwegian
87654,Norwegian
336885,Norwegian
373757,English
285165,Norwegian
348675,Danish
11392,Danish
57911,Danish
342695,English
16039,Danish
20661,Danish
335582,Danish
11390,Danish
76312,Danish
155714,Danish
146184,Danish
80362,English
324284,English
391617,Spanish
37433,Japanese
47408,Japanese
14233,English
48417,Chinese
397914,English
347031,English
367416,German
378348,Korean
40534,English
102961,English
339148,English
222220,English
57992,French
66897,French
139251,English
391778,Hindi
4546,English
389053,English
343140,Chinese
363103,Portuguese
301804,English
374458,Romanian
26677,English
322745,English
169448,Persian
335409,English
260401,English
260399,English
107104,English
391375,Spanish
398289,English
342464,English
148434,Italian
109456,Italian
150226,Italian
3698,Italian
5434,English
292610,Italian
40162,English
58419,Italian
31264,Italian
171993,English
374173,Hindi
353989,Spanish
45783,Danish
356842,English
16884,Danish
94067,English
88518,English
57313,English
79078,English
385320,English
21293,English
279588,English
214676,Japanese
265982,English
376523,English
26521,Spanish
41028,English
135652,English
93041,English
180886,English
72754,English
346384,English
18932,English
45780,English
41149,English
25787,English
280178,English
269306,English
109380,Czech
103941,English
361146,Portuguese
29798,English
298228,English
308531,English
32790,English
30641,English
257345,English
256771,English
34598,English
41962,Japanese
110283,Japanese
83183,Japanese
139176,English
318121,English
293413,Korean
397403,English
24793,English
40258,French
105184,German
60163,Japanese
40863,English
379220,Spanish
258771,English
322506,English
221343,English
121245,English
81120,English
362247,English
341012,English
198652,English
37237,English
324314,English
298459,French
114030,Japanese
398854,English
356366,English
377158,Polish
350904,Italian
330294,French
364831,English
291863,English
398830,English
309879,English
400791,English
107315,English
91950,Spanish
169782,Russian
98927,French
33108,English
353433,English
192040,English
220903,English
384130,English
370260,English
280004,English
347123,English
121572,English
43608,English
29477,English
400608,English
356329,English
58522,Italian
259693,English
248741,English
55608,English
30656,English
89587,German
312623,English
326255,English
400948,English
377823,Chinese
376261,English
109088,Chinese
66756,English
205891,English
364902,English
218351,English
241374,English
134475,English
65192,English
122331,English
375356,French
391757,English
328429,English
30665,English
245913,English
82819,English
75198,French
51334,Turkish
94659,Japanese
117472,Japanese
117767,Polish
44688,English
132133,Polish
105136,Japanese
329750,English
395883,English
84228,English
270650,English
366564,French
356332,English
157515,German
103578,English
230471,Italian
150912,Italian
281238,English
145244,Italian
87335,English
205557,Italian
61581,Italian
389427,English
144341,Italian
147575,Italian
150224,Italian
43074,English
52947,English
339739,English
61294,Russian
30942,Chinese
32003,English
353610,English
350566,English
206657,English
287703,English
284152,English
25625,English
168098,English
356334,English
28529,English
300210,English
112767,English
131172,English
377150,Persian
244839,English
216521,English
170898,Croatian
25079,Japanese
80699,English
130638,French
363889,English
355598,English
323372,Spanish
370687,English
373476,English
300761,English
41312,English
258755,Spanish
28775,English
217057,English
327040,French
34202,English
401895,Spanish
397003,English
138705,Finnish
150208,Finnish
61123,Finnish
80256,Finnish
41454,Danish
381080,English
297721,Korean
359790,English
51806,English
343724,English
392961,English
35429,English
73307,English
380225,Italian
229154,English
226437,Polish
258322,Italian
324181,English
63398,French
4948,French
51444,Croatian
31453,English
52199,English
30667,English
133563,Japanese
213373,Portuguese
169357,English
206789,Bangla
345735,Chinese
397517,English
185738,Spanish
168814,Chinese
266279,English
40946,English
55424,French
175331,English
302699,English
72152,English
94798,Bangla
139582,Hindi
14751,Hindi
53284,Hindi
63006,Hindi
379275,Croatian
305309,English
377462,English
399747,English
89662,English
216546,English
86971,English
398535,Hindi
202244,English
68078,English
266541,English
50125,French
400174,English
324421,English
34216,Chinese
39048,English
57880,English
115893,English
101024,English
66834,English
67572,English
210910,English
30948,English
24921,English
94811,English
376263,English
35891,English
95700,Spanish
376237,English
175171,English
178927,English
103668,English
285953,English
84831,English
334670,English
335430,Japanese
57458,Thai
267192,English
110490,English
278935,Portuguese
183855,English
48502,Spanish
199883,Portuguese
146905,English
50489,Portuguese
377210,English
